header,contents,date
[지역N문화 테마여행] 인천 중구 여행코스 :: 응답하라 1883,인천 중구 여행코스 응답하라 1883 응답하라1883 인천 중구 *출처 : 인천관광공사 지역N문화 테마여행!! 오늘은 인천으로 떠나봅니다. 인천은 1883년 '개항'을 받아들이며 폭풍우처럼 쏟아진 서구문물을 받아들였던 곳이에요. 조선 최초의 산업혁명이 일어나면서 조선의 비버리힐즈로 엄청난...,2020. 10. 22.
"[우리소식] 인천 중구, 여행택시 발대식 개최","소규모 여행객에 맞춤형 가이드… 방역수칙도 철저하게 준수 인천 중구는 지난 9일 인천 강화, 수원시, 파주시, 화성시와 함께 대한민국 테마여행 10선 1권역 여행택시 발대식을 개최했습니다. 대한민국 테마여행 10선 사업은 전국 테마별 10개 권역을 핵심 관광지로 육성하는 사업입니다. 각 권역은...",2021. 4. 13.
"[인천] 중구 여행 가볼 만한 곳 (동화마을, 차이나타운, 월미도)",⬇️ https://blog.naver.com/sujang03/222442105683 월미도 운치있는 관람차와 구경하기 좋았던 디스코팡팡 90도로 유명한 바이킹까지 있는 월미도에서 놀이기구도 타고 조개구이도 먹고 ! 인천 중구 여행지 에서 빠질수 없는 장소 ! 인천에서 가볼만한 여행지로 추천해 드립니다 ~,2021. 7. 24.
"[인천 중구 여행] 근대화 새 시대를 열다, 인천 중구 답사기","'최초'의 시작들이 모인 곳 인천 중구 월미도 문화의 거리 인천은 우리나라의 대표적인 항구도시이자 개화기를 가장 앞서 겪은 곳입니다~ 고종 20년이던 1883년, 인천항의 개항으로 인천 중구 일대에서는 우리나라 개화기의 역사가 시작되었습니다. 최초의 서구식 공원이 만들어지고 최초의...",2020. 7. 24.
바람부는 날 월미도의 바다 - 인천 중구 여행시 가볼만한 곳,인천여행에서 가볼 만한 곳을 뽑는다면 당연 월미도입니다. 오늘은 유난히 바람이 많이 부네요. 어쩔 수 없이 자연음을 없애고 배경음악을 넣었습니다. 바람부는 날 월미도의 바다 - 인천 중구 여행시 가볼만한 곳 https://youtu.be/5G4wGJ3Yg6U,2020. 10. 19.
동인천호텔 :: 신포동 넘버25 No25 인천중구여행 숙소 추천!,"인천중구 여행 코스 동인천역에 내린다.는 가정하에 ㅎㅎㅎㅎ 첫쨰날, 화평동 세숫대야 냉면 > 월미도 > 차이나타운 > 신포 닭강정 동인천 화평동 세숫대야 냉면으로 점심을 먹구요. 버스나 차를 이용해서 월미도를 갑니다. 월미도에서 바다도 보고 갈매기랑 새우깡도 좀 나눠먹고 커피 한잔 하시고...",2020. 9. 2.
[인천 중구 여행] - 소무의도:무의바다누리길,"#소무의도 #무의바다누리길 (▲소무의도는 무의도와 인도교로 연결되어있습니다) (▲2구간과 5구간을 바로 연결하는 골목길 모습입니다) (▲5구간에는 몽여해수욕장과 ""섬이야기""박물관이 있습니다) (▲6구간 ""명사의 해변""입니다) (▲7구간 ""해녀섬길"" 모습입니다)",2020. 9. 15.
"1박2일 인천중구여행/인천여행코스추천/운서역 호텔추천, 운서역카페추천 운서역...",인천 골든튤립호텔 을왕리해수욕장 미애네회칼국수 왕산점 운서역 신선쭈꾸미 운서역 카페home 너무 좋았던 인천중구여행이었습니다^^ 그럼 끝까지 포스팅봐주셔서 감사합니다! ❤ #인천여행 #인천여행코스 #을왕리해수욕장 #골든튤립호텔 #인천호텔추천 #미애네회칼국수 #을왕리맛집 #왕산맛집...,2020. 8. 6.
"인천 중구, 여행택시 발대식 개최","소규모 여행객에 맞춤형 가이드…방역수칙도 철저하게 준수 인천 중구(구청장 홍인성)는 지난 9일 서울 메이필드호텔 이원홀에서 인천 강화, 수원시, 파주시, 화성시와 함께 대한민국 테마여행 10선 1권역 여행택시 발대식을 개최했다. 대한민국 테마여행 10선 사업은 전국 테마별 10개 권역을 핵심...",2021. 4. 13.
"인천 중구 여행하기, 옛 풍경을 즐길 수 있는 생활사전시관",실내에서 1970년대의 인천을 만나 볼 수 있고 다양한 볼거리도 많은데요. 바로 옆에 대불호텔전시관이 있어 함께 방문하면 더욱 좋습니다. 이곳... (쫄보) 생활사전시관은 인천에 숨겨진 명소인 것 같아요 한 번쯤 방문하면 너무 좋은 곳이니 인천 여행을 하신다면 이 곳을 여행 일정에 포함시켜 보는...,2021. 8. 26.
2021 인천 중구 여행꼭지점 카페 모집공고,"제1권역(인천 중구, 강화, 수원, 화성, 파주) 「평화역사이야기 여행」 공통사업으로 추진 2. 공모개요 ○ 신청 기간 : 2021. 8. 9(월) 09:00 ~ 8. 27.... 9. 6.(월) ~ 9. 8.(수) ○ 결과 발표 : 2021. 9. 13(수) *선정자 개별통보 7. 문의 ○ 인천중구 문화관광과 관광팀(중구 신포로 27번길 80) ☎ 032-760-6477",2021. 8. 9.
바람부는 날 월미도의 바다 - 인천 중구 여행시 가볼만한 곳,인천여행에서 가볼 만한 곳을 뽑는다면 당연 월미도입니다. 오늘은 유난히 바람이 많이 부네요. 어쩔 수 없이 자연음을 없애고 배경음악을 넣었습니다. 바람부는 날 월미도의 바다 - 인천 중구 여행시 가볼만한 곳 https://tv.naver.com/v/16299503,2020. 10. 19.
[인천 중구여행] 월미도 1박2일 with 영귱커플,"4명이서 처음으로 월미도로 긔긔^ㅁ^ 규연언니가 고맙게도 울집, 윤재네집 픽업해줘서 편하게 출발할 수 있었다! 지난번에도 블로그에 올렸었는데, 영귱네가 잘 먹기 때문에 가성비 좋은 신신분식으로 점심먹으로 긔긔~ 영귱네가 있었기에 음식을 펼쳐놓고 먹을 수 있었다! 뷔페처럼 먹으니까 더더...",2020. 5. 25.
