header,contents,date
대구근교여행 - 경북 경산시 반룡사,"중앙에 자리잡고 있어요 들차회 시음이라고 뭔가 구비해두셨는데,, 코로나가 유행이다보니 패스했습니다 ㅠㅜ 가끔은,, 이렇게 조용히 사색을 하다 가고 싶어지네요 ^^ 종무소인데 제가 갔던 10월 어느 토요일에는 아무도 안계시더군요~ 대구근교 추천여행지 경산시 반룡사의 설명입니다. 역사적으로...",2020. 12. 16.
경산 임당동고분군(압독국) - 경북 경산시 영남대,주말에 가족과 아이들과 고분으로 나들이 가는 것은 어떨까요? 언택트 여행의 최적의 장소가 될것이라고 생각합니다. 이곳은 지번이 따로 없어서 고분군 앞에 있는 빌라 주소를 올려 놓겠습니다. 경북 경산시 청운2로 7-4 영하이츠빌라 경북 경산시 대동9 영하이츠빌라,2021. 9. 4.
"경북 경산시 자인면, 소고기는 무조건 여기! “새시장 식육식당”",암튼 여긴 경산시 자인면에 위치한 “새시장 식육식당” 입니다☺️ 경북 경산시 자인면 자인로 199-4 매일 11:00 - 21:00 주차장 있음... 추가주문 https://www.instagram.com/miraelmom/ #새시장식육식당 #자인맛집 #경산맛집 #경북맛집 #경북가볼만한곳 #경북여행 #경북찐맛집 #찐맛집 #소고기찐맛집...,2021. 8. 10.
경산시외버스정류장 - 경북 경산시의 작은 버스터미널,"청도 풍각 밀양 동곡 운문사 언양 경주 포항 울산 인천공항 동서울 방면 경산시외버스정류장 타는 곳 경주 포항 울산 방면 타는 곳 금아여행 경주행 버스 경주, 포항행 버스 금아리무진 버스 동서울 인천공항 방면 버스 인천공항 방면 버스 코리아와이드EX 인천공항행 버스 경산시외버스정류장...",2020. 5. 2.
[경북]경산시 영어회화/ 경산시 원어민 영어/ 경산시 일대일 원어민 영어회화,"오늘은 경북 경산시 영어회화 찾으시는 분들~ 원어민 영어, 일대일 원어민 영어 회화 수업을 찾으시는 분들께 아주아주 좋은 소식이 될 듯합니다.... 파닉스부터~ 일생 생활영어, 문법, 어휘, 면접 시험대비, 토익 스피킹, 여행 영어, 직장. 비지니스 영어까지~~~ 개인의 필요와 목적에 맞게 오로지!!!!...",2021. 8. 13.
(경북 경산시) 용산산성 [오늘의 나들이] 2020년03월08일 일요일,가시길 바랍니다 제가 지도는 첨부해보겠습니다 ㅎㅎ #경산 #경산시 #경북 경산시 #경산나들이 #경산산책 #용산산성 #용성면 #곡란리 #기념물 #기념물제134호 #퇴뫼식산성 #산성 #산책 #경산여행 #경산볼거리 #경산청도 #경북청도 #무지개샘 #곡란리 #등산 #트래킹 #산보 #바람 #드라이브 #드라이브코스,2020. 3. 9.
[경북여행] 경북 경산시 남산면 반곡지에서 산책하며 여름 나기,주는 풍경만으로도 만족스러운 곳 반곡지 이만 마치겠습니다 #경산반곡지 #대구근교산책 #경산산책 #경북여행 #경산여행 #경산사진찍기좋은곳 #사진찍기좋은명소 #경산가볼만한곳 #대구근교나들이 #대구근교가볼만한곳 #대구근교드라이브 #여행자 #여행자의발걸음 #부동산찾아주는키다리아저씨,2020. 8. 3.
"낭만포터 0520~21 : 경기 화성시 봉담읍, 경북 경산시 하양읍","ㅎㅎ 가운데 구멍에 자동바 묶고 같은 벨트에 라쳇만 추가. 앞,뒤로 움직이지 않게 나무 고임목을 넣었네요. 구리 전선은 상당히 무겁다고 합니다. 상차물건은 알루미늄 전선이라고 하네요. 이제는... 배터리와 지면의 거리만 봐도 무게를 알겠습니다 ㅋㅋ 경북 경산시 하양읍 한양수자인 현장 하차완료.",2021. 5. 20.
"보험왕, 보험회사 평양지국 개소를 꿈꾸다 캄보디아를 통해 탈북한 경북 경산시 윤광남 씨","함흥 출신 보험왕, 보험회사 평양지국 개소를 꿈꾸다 [추석 앞둔 북한이탈주민] (1) 경북 경산시 윤광남 씨 By 박중엽 추석이 다가오면 윤광남(36)... 어머니는 성인이라 성묘 갈 때 여행증명서를 발급받아야 했고, 증명서를 받기는 어려웠다.(여행증명서 발급은 일차적으로 해당 직장의 정치조직...",2020. 6. 30.
메리필름 - 경북 경산시 대구대학교 앞 소품샵 & 편집샵 이지피지 입점!,"#이지피지 #대구대학교 #경산소품샵 #대구대소품샵 안녕하세요 :) 여행의 특별한 순간을 담은 소품샵 메리필름이에요! 요즘은 더 많은 분들이... 이름도 예쁘고, 뜻도 너무 너무 예뻐요 :) 편집샵은 대구대학교 바로 앞에 있는 경북 경산시 진량읍 대구대로 230 팜테이너 E동 105호에 위치하고...",2020. 3. 18.
장인마루/ 경북 경산시 진량읍 북리 우림필유 / 동화 나투스진 그란데 마일드아이보리...,못가지는거나 여행을 못가는거는 그럭저럭 참을만 하다고 생각했는데 이렇게 가족들끼리 다같이모일수있는 시간도 가지지못하는것이 참... 경북 경산시 진량읍 북리에 위치한 우람필유 아파트입니다~ 시공지 : 경북 경산 진량읍 북리 우람필유 자재수종 : 동화 나투스진 그란데 마일드아이보리...,2021. 2. 12.
"(경북/경산시) 도심 속에서 느끼는 제주 감성, 까사델제주(CASA DEL JEJU)","Oct 27,2020 Diary of Jane 까사델 제주(CASA DEL JEJU) -경북 경산시 원효로40길 23-7 -주차장 따로 없음, 인근 골목길 주차 -아메리카노 4,000원/우도땅콩 아인슈페너 5,500원 요즘 친구들도, 이웃님들도 부쩍 제주도 사진을 많이 올려서 유난히 제주도 여행이 가고싶었다나 빼고 다 가는 구런 느낌적인 느낌...",2020. 10. 27.
경북 경산시에 가시면 보실수있는 관광지와 우리의문화재 입니다,"경산 환성사 대웅전 공포 경산 환성사 대웅전 귀공포 소재지:경북 경산시 하양읍 환성로 392-30, 환성사 (사기리) 경산구연정 (慶山龜淵亭)경상북도 문화재자료 제415호 금호강 중류 지역의 암벽 위에 위치한 목조로 이루어진 기와집 정자로서 정면 2칸, 측면 2칸의 건물로서 온돌방 2칸 마루...",2020. 6. 24.
경산 동반자회전훠궈 - 경북 경산시 조영동 영대,"뷔페가 있는데, 많은 곳이 고기는 유료로 결재하는 곳이 대부분입니다. 하지만, 이곳 훠궈뷔페는 고기도 무한리필이 가능해서 좋았습니다. 다양한 재료도 좋지만, 원하는 고기도 마음껏 먹을수 있어서 편안히 먹을수 있었습니다. 든든한 한끼 식사를 했습니다. 경북 경산시 조영동 572-2 053-811-8820",2020. 12. 11.
