header,contents,date
[10년 전 오늘] [충남/조치원/연기군 맛집] 산장가든 : 충남 연기군 참나무 숯불 통돼지갈비,10년 전 오늘 [충남/조치원/연기군 맛집] 산장가든 : 충남 연기군 참나무 숯불 통돼지갈비 충남 연기군 국도변의 참나무 숯불 통돼지갈비로 유명한 산장가든 고복저수지 부근입니다 남도 여행을 마치고 올라오는 길에 여행중 하도 해물만 먹으러 다녔더니 몸에서 비늘이 돋는것...,2021. 9. 28.
충남 세종 가볼만한 곳 미리가 본 국립세종수목원 4계절 온실,"충남 연기군과 공주시 일부 지역, 충북 청원군 일부를 흡수하여 2012년 7월 출범했는데요. 지금은 고인이 된 노무현 전 대통령이 자꾸만 비대해지는... 이름도 궁금한 식물과 나무들이 무성하게 자라고 귀한 바나나도 주렁주렁 달려서 동남아 여행지에 온 기분이 납니다. 온실 내부에는 인공...",2020. 9. 25.
[장흥유원지] 양주시립장욱진미술관,가족 - 민복진 장욱진미술관 조각 공원의 작품들 여행자 - 김건주 가슴에 터억 하니 다가온 작품 그래. 여행이란 이렇게 멀리 내다볼 수 있는 시야를... 찾아보니 충남 연기군 태생이시고 양주와는 어떤 인연도 없는 거 같은데 왜 양주에 장욱진미술관이 세워졌을까 궁금함이 남았다. 장욱진은 1918년...,2021. 9. 22.
한 사람의 일생을 돌아보는 대전 여행 역사탐방 송준길의 묘,"코로나19 상황에서 여러 사람과 함께 하는 것보다 나 홀로 여행을 떠나보는 것도 이 가을에 의미가 있을듯합니다. 홀로 떠나는 여행은 조금 심심할... 원래 묘는 충남 연기군에 있었는데, 공주 등 여러 곳으로 옮겼다가 숙종 26년 1700년에 현재 서구 원정동에 있습니다. 동춘당은 대덕구만 상상하다가...",2020. 10. 14.
안전하게 여행하자! 언택트 관광- 세종시 편,"안전하게 여행할 수 있는 언택트 여행지 100선 중 세종시를 알아볼까요? 비암사 세종시 전의면 비암사길 137 비암사는 2,000여 년 전 삼한시대의... 이런 재미를 느낄 수 있는 곳이 충남 연기군에 자리한 교과서박물관이에요~ ○주소 : 세종특별자치시 연동면 청연로 492-14 ○문의 : 044-861-3141~5...",2020. 9. 17.
연기군전의면맛집 67632275070,연기군전의면맛집 세종시 전의면 역사 유적 가볼만한 곳 문목사계룡도령(鷄龍道令 春月)이 며칠 동안 세종시 전의면의 역사 문화 유적(歷史 文化 遺跡)을 소개하고 있는데 올해는 세종 여행 전의면의 타우(打寓) 이상(李翔)을 배향(配享)한 사당(祠堂 廟 묘)인 문목사(文穆祠)와 조금 떨어진 곳...,2020. 11. 20.
"여행을 떠나요, 우리나라지도, 전국지도 by 에이든과 함께 :)","예전에 충남 연기군에 있을 때 갔는데 아기곰들이 너무 귀여웠다. ㅎㅎ 가족들끼리 가면 아가들이 너무 좋아할만한 곳. 나는 베어트리파크가 생긴지 얼마안되서 가서 많은 동물은 보지 못했지만 그래도 곰돌이들을 봤다는 것 만으로도 너-무 신났었다. ㅎㅎ 독립기념관, 아우내순대거리는 세트 여행...",2021. 3. 27.
"여행을 떠나요, 우리나라지도, 전국지도 by 에이든과 함께 :)","예전에 충남 연기군에 있을 때 갔는데 아기곰들이 너무 귀여웠다. ㅎㅎ 가족들끼리 가면 아가들이 너무 좋아할만한 곳. 나는 베어트리파크가 생긴지 얼마안되서 가서 많은 동물은 보지 못했지만 그래도 곰돌이들을 봤다는 것 만으로도 너-무 신났었다. ㅎㅎ 독립기념관, 아우내순대거리는 세트 여행...",2021. 3. 27.
국내 겨울 여행지 공주 명탄서원과 충절사,"겨울의 끝자락 가벼운 산책길에서 조용한 힐링여행 안녕하세요. 공주 서포터즈 이창헌입니다. 오늘 소개해 드릴 관광지는 충절사와 명탄서원... 성종 때 충남 연기군 명탄에 세웠던 충절사라는 사당인데, 명탄서원이라고도 불렸습니다. 선조 18년에 서원 이름을 하사받았으며 임진왜란 때 불타...",2021. 2. 15.
충남 홍성 가볼만한곳 홍성 장날(1.6) 전통시장 구경,우리 유년시절에는 특히 충남 연기군 시골이었기 때문에 싱싱한 생선을 구경도 못하고 기껏 해서 소태처럼 쓰디쓴 소금에 절여진 자반고등어나... 6) 전통시장 구경 #충남홍성가볼만한곳 #홍성가볼만한곳 #홍성여행코스 #홍성장날 #홍성전통시장 #장구경 #홍성장 #5일장 #장터풍경 #충남여행...,2020. 1. 31.
"12월의 이달의 역사인물 이명성, 이명덕 형제의 ‘명탄서원’","가만히 생각해 보니, 공주시를 종종 여행하면서 이명성과 이명덕 두 형제분의 이야기를 간접적으로 접했던 경우가 많았는데요. 최근에는 공주시내 곳곳에 디지털 사이니지나 현수막을 통해서 두 위인의 존재를 많이 부각하고 있습니다. 원래는 충남 연기군 명탄에 세워져 처음 명탄서원이라...",2021. 1. 14.
옛정취찾는 보만정 검단서원과 쪽빛 천연염색 비단길농장,"가을엔 여행을 떠나야 합니다. 모든 사물이 아름답게 보이고, 옛정취를 찾아서 역사여행을 하는 것도 즐거운 일입니다. 조금은 고리타분하다고... 묘소는 처음에는 충남 연기군에 있다가 공주로 옮겨졌다가 현재는 대전 서구에 있습니다. 대전 세종 충남 부분에 두루 송준길의 발자취를 많이...",2020. 10. 12.
정말이지 세종시 가볼만한곳이 있을까?,"충남 연기군과 공주시, 청원군 일부 지역까지 편입 된 것으로 안다. 10년도 안된 신생 도시인데 연기군으로만 놓고 보면 역사는 오래되었다.... 관광, 여행으로 가볼만한곳이 세종시에 무엇이 있는지는 인터넷이 발달하고 소셜네트워크 덕분에 알게 되었다. 독락정과 나성 오며가며 세종시 가볼만한곳...",2020. 5. 24.
봄 비오는 날 여행 서울 고덕천~하남 미사호수공원 우중 산책,"봄 비오는 날 여행, 서울 고덕천~하남 미사호수공원 우중 산책 여행 날짜: 2021. 3. 1 사진. 영상. 글: 호미숙 안녕하세요. 호미숙 여행작가입니다. 3월... 지금은 고향 이름도 충남 연기군 금남면에서 세종시로 바뀌었고 그토록 넓고 큰 건물로 느껴지던 학교도 사라졌습니다 고덕 초등학교 신학기 2021년...",2021. 3. 3.
