header,contents,date
생생정보통 맛집 어디 정보 일산 양귀비짬뽕 소곱창차돌짬뽕 뜨게질 두맘코튼 강원...,■ 시래기불고기전골 <백토미가> 강원 양구군 방산면 장거리길 17 ☎ 033-481-5287 ※ 영업시간은 매일 오전 8시 ~ 오후 10시입니다. ※ 방송 이후 가게가 혼잡할 수 있으니 여유를 두고 방문하실 것을 권합니다. 노.래.방 (노래 따라 방방곡곡 떠나는 여행) <충청북도 단양군> ■ 도담삼봉...,2021. 1. 12.
아이와 여행/양구수목원 :: 강원도 깊숙한 곳에 숨겨진 알찬 생태공원,"양구군에서 운영하는거라 입장료가 매우 저렴하죠. 성인2명에 아이2명인데 6천원! 남편을 양구자연생태공원으로 오게 한 건 바로 이 뷰라고... 서울에서 당일로 오기엔 멀고, 강원도 여행 오셨다가 근처라면 꼭 가보세요. 아이들도 좋고 어른인 저도 참 좋았어요. 구경거리도 많고 산책하기도 좋고...",2021. 6. 25.
강원도 양구군 가볼만한곳 베스트 10 여행지 추천,강원도 양구군 가볼만한곳 베스트 10 여행지 추천 강원도 양구군 가볼만한곳강원도 양구군 가볼만한곳 베스트10강원도 양구군 관광명소강원도 양구군 관광지강원도 양구군 놀거리강원도 양구군 데이트코스강원도 양구군 볼거리 먹거리강원도 양구군 여행강원도 양구군 여행지강원도 양구군...,2021. 7. 17.
강원양구_한반도섬 파로호인공습지 양구여행 양구가볼만한곳 산책하기 좋아요!...,군인 친구가 양구에서 근무를 하는데 친구도 볼겸 #양구여행 을 가봤습니다. #강원도 #양구 #한반도섬 한반도섬 _근린공원 강원 양구군 양구읍 한반도섬길 76 한반도섬 가는길로 따라서 쭉 걸어가면 #한반도섬 으로 도착 할 수 있다. 날씨가 엄청 맑은 날은 아니였는데 그래도 경치가 보기 좋았다....,2021. 4. 30.
강원도 카페 [르쏠레이475] 양구 뷰 맛집,쪄죽을 날씨지만 혼자 강원도 여행 하느라 구석 구석 돌아다니다 발견한 뷰맛집! 르쏠레이 475 구비구비 마을길을 올라올라가면 이렇게 드넓은... 강원도 카페 [르쏠레이475] 양구 뷰 맛집 ■ 소개 ■ 박수근로 365번길 84-11 로 검색하고 오시면 맨 꼭대기 민트색 카페입니다 :) ■ 강원 양구군...,2021. 9. 29.
"(강원 여행정보) 38대교, 인제, 관대리, 양구, 두무리, 펜션, 소양강, 여름휴가, 여행...","(강원 여행정보) 38대교, 인제, 관대리, 양구, 두무리, 펜션, 소양강, 여름휴가, 여행 안녕하세요. 보브건축디자인입니다. 본 블로그는 페인트뱅크로... 지원대상 : 평화지역 내 소상공인 사업장 지원내용 : 시설 내부 인테리어 개선 양구군 남면 용하리에 위치한 작은 음식점을 내부 인테리어공사를...",2021. 7. 3.
강원도 여행 특별했던 양구 펀치볼 피스 트레킹,양구 펀치볼 피스 트레킹의 코스인 양구 전쟁기념관은 개인적으로 와도 좋은 강원도 여행 코스이었습니다. 양구 전쟁기념관 옥상에는 트릭아트 포토존도 있으니 꼭 올라가 보시고요~~ 4. 카페 까미노 강원도 양구군 남면 국토 중앙로 126 세 번째 코스는 카페 까미노에서 프리마켓 잇장의 올해...,2020. 11. 7.
소양강 꼬부랑길 언택트 드라이브 슬루 양구 여행 오천 원 맛집,"소양강 꼬부랑길 언택트 드라이브 슬루 양구 여행 오천 원 맛집 춘천에서 양구 가는 44번 국도는 터널로 시작하여 터널로 끝이다. 긴 터널을... 순수하게 나의 입맛엔 얼큰 장칼국수가 맛있어 먹는 양구 맛집이므로 호불호가 있음은 참고하기 바란다, 양구 장칼국수 강원 양구군 양구읍 중심로 41-7 033...",2020. 11. 7.
"양구군, 연말연시 주요 행사 전면취소…모든 종교시설 비대면 전환","양구군청[사진=박종석 기자] 강원 양구군이 정부의 연말연시 방역 강화 특별대책에 따라 24일 0시부터 내년 1월 3일 자정까지 연말연시에 개최될... 추세가 지속되고 있다”며 “고위험시설을 방문하거나 연말연시 모임, 많은 사람이 모이는 곳으로 여행을 가는 등의 행동을 자제해달라”고 말했다.",2021. 1. 9.
멀~리서 보아야 더 아름답다! 항공샷으로 떠나는 랜선여행,"한라에서 백두 종주, 한반도 섬에선 어렵지 않아요~ : ) 위치 : 강원 양구군 양구읍 고대리 647-1 전화번호 : 033-480-2251 고성 화진포 사진제공... 근로자의날, 석가탄신일, 연휴가볼만한곳, 당일치기, 남해여행, 강원도여행, 5월여행지추천, 봄나들이, 서울근교드라이브, 국내당일치기여행,5월황금연휴",2020. 4. 29.
"[강원도 바른 여행] 파지사과에 취하다. 까미노사이더리ㅣ 양구 까미노, 애플비니거...",까미노사이더리는 정통 애플사이더를 국내에 런칭하기 위해 준비중이다. 술과 식초는 시간이 빚는다는 말을 되새기며 양구를 찾는 이들에게 맛있는 사이더를 내어줄 날이 머지 않았다. ㅡ 까미노사이더리 주소 강원 양구군 남면 국토정중앙로 126 문의 033-481-1260,2020. 11. 26.
강원도 1박2일 가족여행 : 양구수목원 하추리카페 하추리산촌마을 가마솥밥체험 인제...,강원 양구군 동면 숨골로310번길 131 (지번 : 원당리 185-5) 9:00 ~ 18:00 (월요일휴무) 어른(65세미만) : 3000원 어린이(6세이상) : 1000원 주차무료 강원도가족여행 일정짜시면서 아이들과가볼만한곳 많이 고민하실꺼에요 그런데 이번일정들은 정말 강력추천하는 일정이랍니다 우선 수목원이라고하면...,2021. 6. 5.
"놀 거리 가득한 겨울 왕국! 인제, 양구 여행 코스","꼬부랑길은 추곡 약수터부터 약 23km 길이로 나있으나, 무리하지 말고 천천히 풍광을 보며 쉬어가는 여행을 하시기 바랍니다. 위치 : 강원 춘천시 북산면 추곡리 추곡 약수터에서 시작 ~ 강원 양구군 양구읍 웅진리 양구 선착장까지 (중간에 교차로를 이용해 나고 들어갈 수도 있음) 국토 정중앙...",2020. 1. 6.
"DMZ 평화지역, 영상으로 여행하기! 양구 5일장터 [DMZ평화관광/영상]","거리두기를 지키기 어려워 지금을 즐기기 힘들지만, 코로나19가 사라진 후 즐길 생각애 힘을 내 영상으로 대리만족 여행을 떠나봅시다! 양구 5일장 강원 양구군 양구읍 상리 양구 가볼만한곳 5일장터는 크지는 않지만 상점들이 옹기종기 모여있어 구경하기 좋아요~ 각종 채소, 해산물, 육류, 옷...",2020. 8. 31.
"사회적 거리두기 3단계 예외 1단계, 2단계 지역은?","문경시, 강원 양구군, 영월군, 인제군 - 정선군, 평창군, 홍천군, 화천군, 횡성군 총 23시군입니다 ## 사회적 거리두기 1단계 지역 ## 총 13개 시군... 있어 여행이나 지역 방문시 반드시 시, 군 홈페이지를 통해서 거리두기 단계를 반드시 다시한번 확인해야 합니다 ● 추천글 ▶자영업자 내 가게...",2021. 7. 27.
[강원도_인제/양구/춘천] 1박 2일 인제/양구/춘천 여행 BY 렌터카 - 2일 차 -,여행에서 바쁘게 움직일 필요가 뭐가 있는가. 느긋하게 놀면서 가야지. 그런 마인드로 슬슬 준비하고 나오니 배가 고프다. 뭐를 먹을까 주위를... 박수근 미술관 강원 양구군 양구읍 박수근로 265-15 박수근미술관 #양구 #양구가볼만한곳 #박수근미술관 #미술관 카페 <자작> ▶ 박수근 미술관 인제에서...,2020. 10. 16.
"맛있는 녀석들 양구 오골계 숯불구이 대월오골계숯불구이 오골계 뼈탕 닭도리탕, 시래기...",오골계 집에서 멀지 않고 시래기를 무척 좋아해서 여행의 일정에 넣고 들리고 싶었지만 일정이 많이 빡빡해서 두 집 다 들리기는 힘든 상황 안타깝지만 오골계를 위해 시래기는 포기하기로.ㅠ 정보만 소개해드리니 양해 부탁드립니다. 전화: 033-481-5287 주소: 강원 양구군 방산면 장거리길 17 영업시간...,2021. 5. 7.
[新국토기행] <64> 강원도 양구군 - 서울신문,"뱃길로 이어지던 춘천~양구가 터널로 30분 거리에 놓이고 강원외국어고등학교가 있어 교육도시로 자리잡으며 덩달아 수도권에서 귀농, 귀촌하려는 인구도 늘고 있다. 작지만 알찬 양구로 봄 여행을 떠나 보자. ▲ 안보관광지가 된 제4땅굴. 양구군 제공 ▲ 날씨 좋은 날 일출봉 등 금강산 봉우리...",2020. 7. 11.
동대문엽기떡볶이 강원양구점 신장개업,개업화분 동대문엽기떡볶이 강원양구점 강원 양구군 양구읍 양록길 85 http://naver.me/xrPQ7ydM #동대문엽기떡볶이강원양구점 #21사단맛집 #양구읍맛집 #양구군맛집 #양구읍배달음식추천 #양구군배달음식추천 #양구군닭발 #양구맛집 #양구근처맛집 #양구여행 #양록길 #개업선물 #개업화분...,2021. 7. 7.
"양구군, 3~11월 모바일 스탬프 투어 이벤트","""스탬프 투어 존 방문 5개 이상 획득시 추첨 통해 기념품 증정"" 【강원타임즈】김장회 기자 = 양구군이 2021년 3월부터 11월말까지 모바일... 특히 스탬프 이벤트는 5개 이상의 스탬프를 획득하면 소정의 기념품(여행기념 마그넷)을 지급하는 이벤트로, 매달 선착순 100명에게 지급하며, 100명을...",2021. 3. 3.
"(사진) 민통선 내 천혜의 비경을 간직한 양구군 방산면 두타연 (남쪽 보리암, 동쪽...",2019-08-24-강원-양구군-두타연주차장-두타정-두타폭포-징검다리-두타교출렁다리-두타연주차장.gpx 8. 여행 사진 ▲ 양구통일관과 양구전쟁기념관을 관람하고 이목정안내소에 도착합니다. 이목정안내소에서 출입신청서 작성 후 차량으로 두타연 주차장까지 이동이 가능합니다....,2020. 9. 8.
"코로나 이후 여행, 강원도의 대표 여행 명소 강원관광 20선(강원도 여행 가볼만한 곳)","코로나 이후에 가볼만한 곳으로, 강원도 대표 관광명소 20곳을 소개한다. 강원관광에서 제공하는 '강원관광 20선'이다. -(내용참고)강원관광 20선... 화천감성여행 ★ 두타연 - 주소: 양구군 방산면 건솔리 출처: 양구군 문화관광 ★ 원대리 자작나무숲 - 주소: 인제군 인제읍 원대리 산75-22 출처...",2020. 9. 11.
봄느낌 물씬 양구 가볼만한곳 베스트5,"중간에 휴게소에 들려서 알감자랑 핫바로 여행 느낌도 물씬 내어보았습니다. 그렇게 도착한 첫번째 양구가볼만한곳, 박수근미술관이었어요 1. 박수근미술관 주소 : 강원 양구군 양구읍 박수근로 265-15 전화번호 : 033-480-2655 영업시간 : 매일 09:00 - 18:00 (월요일 휴무) 이곳은 한국의 대표적인 화가인...",2021. 4. 21.
"<캠핑 #5> 숲속의 즐거움, 강원 '양구 약수골캠프촌'",L's Camping #5 강원 양구 약수골캠프촌 강원도 양구군의 약수골캠프촌의 숲속캠핑장에서 캠핑을 했다. 이번엔 처음으로 평일날 휴가를 내고 다녀왔다. 아래의 공식 사이트에서 예약을 직접 할 수 있다. http://www.xn--bb0bu51bqochvky3bqzp.com/index.php 이곳은 '오토캠핑장'과 '숲속캠핑장'으로 나누어져있다....,2020. 10. 9.
"칼비튀김,매운크림갈비찜 #대전중구 바지락두부두루치기 #강원영월 영월여행",생생현장 - 코로나19 함께 이겨내요 - 강원도 양구 #어울찬농원 (곰취농가) ■ 강원 양구군 동면 남동로 481-8 033-482-0061 2. 비법 24시... 노.래.방 (노래따라 방방곡곡 떠나는 여행) - 강원도 영월여행 *청록다방 ■ 강원 영월군 영월읍 중앙로 58 033-373-2126 *동원연탄 ■ 강원...,2020. 4. 22.
[강원 강소농의 힘 4] 자연산 그 맛 그대로 기르는 곰취와 산마늘…이루지 못한 학업의...,자연 그대로의 환경에서 곰취를 재배하는 현재의 생활이 너무 행복하고 만족스럽다는 박형철 이미경 부부 강원 양구서 자연산의 맛 그대로 기르는 곰취와 산마늘 비닐하우스 ‘노’…서늘한 기후로 8월에도 곰취 채취 체험 박형철·이미경 부부는 강원도 양구군 동면 돌산령산채골 농장의...,2020. 7. 16.
#플라이강원 타고 강원도여행,오랜만에 모임멤버들과의 #강원도여행 을다녀왔네요! 강원도 처자랑 연애하는 친구덕에 알게된 #플라이강원 비행기는 저가항공사 에서 많이... 군이라는 #양구군 을가기위해 한계령을 넘다들른 #백두대간 오색령 자욱한 안개가 피어올라 시야는 가리지만 분위기는 더욱 운치 있더군요! ^^ 간단하게...,2020. 6. 22.
현지인이 소개하는 강원도여행지 특집 2탄 자연맛집으로 랜선여행 고고~☺(feat. 정선...,봄에는 진달래와 철쭉 가을에는 아름다운 단풍이 설경 또한 아름다워 겨울 산행지로도 안성 맞춤이라고 합니당⭐ 사시사철 아름다운 양구 사명산으로 등산 랜선여행 떠나보는건 어떨까요~!? 위치 강원도 양구군 양구읍 웅진리 신비로움을 간직한 영월 상동 이끼계곡 여러분 여러분...,2021. 7. 29.
강원양구 맛집 호이안 그릴가든,몇달전 강원도로 날씨가 좋아 당일치기 여행을 했다 가다가 중간에 세련되어 보이는 식당이 보여 들어가게 됐다.. 강원양구 맛집인 호이안... s 로 고기도 구워먹을수 있습니다 주소 : 강원 양구군 양구읍 박수근로 359 (정림리 205-9) 전화번호 : 033-482-4804 소정의 포인트를 지급받아 개인적으로...,2021. 4. 4.
도솔지맥101.49km-졸음신과의 만남은 나를 힘들게해..,23km 일행:홀산 장거리 지맥이 많이 남아 있는데 언젠가는 해야 할것이고 마음의 준비를 하고 떠나 보는 도솔지맥 여행... 하지만 여름철 뜨거운... 특히나 졸음신의 강림은 나를 힘들게 하더라 ㅋ~ 들머리:강원 양구군 동면 비아리 산 1-1(돌산령) 1차26km:강원 양구군 국토정중앙면 두무리 산 1-11...,2021. 7. 21.
"[괴산46산] 등잔봉, 천장봉 & 산막이옛길","망설일 때는 사지를 말고, 여행을 갈까? 말까? 망설여질 때는 가야한다"" 이는 평소 사하라의 생활철학이다. 근데 이번 주에는 어캐된 일인지... ⑩강원 양구군 인공습지 사하라가 지금 껏 봤던 것 중에서는 강원도 영월의 한반도지형에다 쵝오의 점수를 주련다 https://blog.naver.com/man9855/221341128263...",2020. 12. 23.
"산양삼, 산양산삼 캐기 체험 #페이지 #강원산야초농장",지난해 대만여행시 진국사 큰스님께서 한국인 이 신종바이러스에 강한 이유가 바로 조상들이 남겨준 지혜롭게 만든 발효 식품들과 식습관... #추석선물 #코로나예방 #산양산삼캐기체험 #강원산야초농장 #김용만 #유명준 #유인준 #박정훈 #강원산야초소개 1농장: 평창군 방림면 계촌리 2농장: 양구군...,2020. 9. 12.
2020년 9월 22일 강원도 가볼만한곳-시원한 풍경의 한반도섬전망대,주소 -강원 양구군 양구읍 동수리 산1-1 입장료-없음 주차장 -있음 주차장 요금-없음 매점식당가-없음 화장실-없음 전망대 올라가기전 ..주차장에서 보이는풍경 사실 계단 올라가기 싫어 여기서 대충보고 가려고 했는데 안보고 가면 서운할듯 해서 전망대 계단 올라가기로 ㅋ 언제 또 올지 모르자나...,2020. 9. 25.
[양구브런치카페]커피와 브런치♡ 뷰 좋은 찐찐맛집♡#아인53카페,안녕하세요~^^ 지난 주말에 양구에 위치한 브런치카페 #아인53카페 에 다녀왔어요~ 주소 : 강원 양구군 양구읍 고대리 484-1 아인53카페 영업시간... 보내세요♡ #양구맛집 #양구브런치맛집 #양구카페 #아인53카페 #양구커피맛집 #양구호수뷰카페 #양구전망좋은카페 #강원도여행 #브런치맛집 #주말여행...,2020. 8. 7.
양구 팔랑골캠핑장 가족여행 추천 내돈내산,"번호: 0507-1406-8890 주소: 강원 양구군 동면 바랑길 34-94 팔랑골캠핑장 영업시간: 입실 14:00 퇴실 11:00 편의: 카라반, 글램핑, 오토캠핑, 데크, 개별바비큐, 계곡, 바비큐장 설명: 캠핑장을 이용하는 고객님들께서는 아래 사항을 꼭 읽으시고, 지켜 주셔야 합니다. □ 카라반,글램핑,캠핑데크 이용...",2021. 9. 22.
"[강원도 양구군] 국내여행지 추천! 강원도 양구군 대표 관광지, 양구 대표 특산물, 양구...","양구 시티투어 국내여행 추천, 강원도 양구군 가볼만한 곳 양구 여행을 오고싶지만 코스 짜기가 어려우신가요? 걱정하지 마세요! 강원도 양구군에서는 양구 시티투어가 운영되고 있습니다. 출발지와 도착지는 모두 춘천역인데요! 두타연과 펀치볼을 중심으로 한 두타연 여행, 펀치볼 여행, 신나는...",2020. 4. 21.
"6월, 호국보훈의 달 평화를 기리기 위한 여행 장소 추천","※ 주변에 함께 가볼 만한 관광지 : 딴산, 평화의 댐, 파로호 관광지 등 양구 전쟁기념관 출처 : 양구군청 6.25 전쟁의 치열한 격전을 벌인... 계기가 되는 한 달이 되었으면 합니다. #강원도여행 #호국보훈의달 #안보여행 #통일전망대 #월정리역 #전쟁기념관 #자유수호위령탑 #625전쟁 #한국전쟁",2021. 5. 26.
양구 맛집_강원한우정육식당에 다녀왔어요!,강원도 여행 중에 양구 맛집_ 강원한우정육식당에서 맛있는 한우 먹었어요 :D 양구 맛집_강원한우정육식당은 매일 11:00 - 22:00 의 영업시간으로 TV... 맛집_강원한우정육식당에서 싱싱하고 맛있는 한우드셔보세요! 강원 양구군 국토정중앙면 정중앙로 202 #양구맛집 #양구소고기맛집 #양구한우맛집...,2021. 7. 4.
10월의 양구 속초,"지난 8월에 계획했으나 급작스런 기상 변화로 취소할 수밖에 없었던 강원 북부 여행, 개천절 연휴를 맞아 급거 다시 도전하게 되었습니다. 원래는 다른 곳을 갈 생각이었건만 이리저리 일에 치이다보니 새 계획을 짤 시간이 없어 고대로 다시 꺼내 재활용 고고!? 양구군은 강원 북부에서도 외진...",2021. 10. 5.
자전거 여행 16 433,현실은 강원 양구군 방산면 송현리 477 번지 억만장여관 작은 골방에 누워 엄지 손가락으로 휴대폰 자판을 연주하고 있다 낯선 곳에서의 시간이 어색하지 않다 가족과 떨어져 사는 동안 늘 내 집이 아니라는 생각이 여행 중에도 예외 없이 관성으로 작용하나 보다 오월의 첫날이다 어제부터 간간히...,2021. 5. 24.
[양구] 1박2일 양구 여행,"양구 여행을 계획했어요. 마침 광치휴양림에 숙소가 있어서 1박2일 여행을 했습니다. 새벽에 출발하려고 했지만, 7시가 다 되어 집을 나섰는데... 강원 양구군 양구읍 황강길 16-23 http://naver.me/F64T44a0 파로호 중앙에 있는 한반도섬을 산책하고 섬 안에 있는 카페에 갈까 하고 한반도섬 입구로...",2021. 7. 25.
강원도 양구 여행,"캐리어에 넣어 얌전하게 갈 수 있어 정말 다행이다 박수근미술관 강원 양구군 양구읍 박수근로 265-15 박수근미술관 #박수근미술관 한적한 타이밍에 방문한 이곳은 우리나라 대표 화가 박수근 화백의 그림들과 그분의 정서로 채워져 있다 소박하고 정겨운, 그리고 우리나라 토속적인 느낌의 그림들을...",2021. 3. 1.
성당 여행 #126 양구 양구성당,"지난 주말 양구-속초 여행의 리포트 첫 번째, 양구의 양구 성당입니다. 양구군은 직접 휴전선을 맞대고 있기도 한데다 주위의 춘천, 홍천, 화천... 양구 공소의 이름은 1888년 강원지역 최초의 본당인 풍수원 성당 설립 당시부터 등장하므로 그 역사는 매우 오래되었습니다. 그러나 지리적 여건상 크게...",2021. 10. 8.
인제 힐링포레스트 : 아이와 함께하는 건강한 1박 2일 인제 여행,아이와 함께하는 :: 인제 힐링포레스트 :: 블루베리 향으로 가득한 강원도 인제군으로 떠나는 1박 2일 가족 여행 초록색의 단단했던 열매가... 강원도 양구군의 카페인 까미노사이더리에서 양구 못난이 사과로 만든 콤부차로 디톡스에 좋고 여름과 잘 어울리는 상큼한 음료다. 05/ 여름의 선물...,2021. 7. 15.
21.10.07 오늘 코로나 확진자수 및 전국 거리두기 단계 현황,"비수도권이 기본 3단계 시행이지만 시, 군 단위로 세부적으로 들어가면 1단계와 2단계로 지역별로 하향한 지역들이 있기 때문에 여행... 상주시 - 강원권 : 홍천군, 횡성군, 영월군, 평창군, 정선군, 철원군, 화천군, 양구군, 고성군, 양양군, 인제군 ◎ 사회적 거리두기 1단계 - 경북권 : 군위군...",2021. 10. 7.
[2tv생생정보통맛집]소곱창짬뽕 위치 주소 차돌짬뽕 시래기불고기전골곰칫국 장치찜...,"(둘째 주 월요일 휴무, 명절 휴무) ■ 시래기불고기전골 <백토미가> 강원 양구군 방산면 장거리길 ※ 영업시간은 매일 오전 8시 ~ 오후 10시. 4. 노.래.방 (노래 따라 방방곡곡 떠나는 여행) <충청북도 단양군> ■ 도담삼봉 충북 단양군 매포읍 삼봉로 ■ 만천하스카이워크 (알파인코스터...",2021. 1. 12.
양구 가볼만한곳 고즈넉한 의선사 힐리여행,사람이 많지 않은 사찰이여서 관광지나 가볼만한곳으로 알려진 곳이 아니여서 더 좋았던 양구 사찰인 의선사 여행을 함께 보실까요? 양구 가볼만한곳 의선사 강원 양구군 양구읍 박수근로 301번길 91-20 033-481-3694 박수근 박물관에서 도보로 5~10분 거리에 위치하여 있어서 박수근 미술관과 함께...,2021. 6. 11.
지게에 쌓을 만큼 즐거움이 가득한 양구 지게마을,"**마을 여행정보** 위치 : 강원 양구군 동면 팔랑리 1185-1 문의 : 033-481-8615 홈페이지 : palrang.co.kr - 숙박 - 캠프 본관 ✓개나리, 진달래, 채송화, 백일홍 4~5명 / 24㎡ 비수기 평일 40,000원 비수기 주말 50,000원 성수기 평일 및 주말 50,000원 ✓민들레 10~15명 / 47.52㎡ 비수기 평일 및 휴일 당일 100,000원...",2021. 8. 20.
강원도 당일치기ㅣ기억에 오래남을 양구 당일치기 여행코스 5곳,"강원도 당일치기 여행코스 아주 알찬데..? 이런것까지 볼 줄은 몰랐다. 시래원 강원 양구군 남면 국토정중앙로 42 033-481-4200 매일 10:30-20:00 시래기정식 12,000원(1인) #시래원 #양구시래원 비비면 얼마나 맛있게요? 저녁을 먹으로 로컬 맛집인 양구 시래기 전문점 ""시래원""에서 저녁을 먹었다....",2020. 11. 6.
"양구가볼만한곳~박수근미술관,한반도섬 전망대와 한반도섬,청춘조각공원,이해인 시의...",#이해인 시의동산 강원 양구군 양구읍 웅진리 산 29-3 양구읍내에 위치한 여행 명소를 둘러보고 서둘 러 춘천으로 라이딩을 합니다. 오늘 코스는 업힐구간이 상당하고 날씨가 어떻게 변할지 몰라 서둘러 페달링을 합니다. 홀로하는 자전거여행이라 좋아하는 음악만이 유일한 벗입니다. 소양호...,2021. 8. 27.
"2tv생생정보 비법24시 소곱창짬뽕&차돌짬뽕, 대동맛지도 곰치국&장치찜...","'대동 맛 지도'에는 강원도 특집 편으로 삼척 곰칫국&장치찜, 양구 시래기불고기를 소개한다. '노.래.방 (노래 따라 방방곡곡 떠나는 여행)... -위치: 강원 양구군 방산면 장거리길 17 [노.래.방.-단양] ■ 도담삼봉 -위치: 충북 단양군 매포읍 삼봉로 644 ■ 만천하스카이워크 (알파인코스터...",2021. 1. 12.
"[TV속 정보]1월 12일 (화) 2TV생생정보, MBC생방송오늘저녁, SBS생방송투데이 나온...",033-481-5287 강원 양구군 방산면 장거리길 17 노.래.방 (노래 따라 방방곡곡 떠나는 여행) <충청북도 단양군> ▶ 도담삼봉 충북 단양군 매포읍 삼봉로 644 ▶만천하스카이워크 (알파인코스터 & 만천하슬라이드) ☎ 043-421-0015 충북 단양군 적성면 애곡리 94 ▶단빵제빵소...,2021. 1. 12.
원점회귀 순환형 둘레길 202010 ...,척산족욕공원-자생식물단지-바람꽃마을-종합운동장-척산족욕공원 강원 양구군 해안면 후리 622 DMZ펀치볼둘레길2코스오유밭길 21.12Km 5시간... 오산도보여행코스독산성길 4.4Km 2시간 30분 보통 독산성주차장-독산성서문-보적사-양산봉-독산성산림욕장-독산성주차장 경기 오산시 오산동...,2020. 10. 10.
