header,contents,date
부산 금정구의 정이 많은 장성시장을 소개합니다,"지찬민 서포터즈님 이야기입니다 금정구 장전동 작은 장성시장 요즘 부산시 금정구 장전동에서 핫한 시장 아시나요? 이름하여 ""장성시장"" 주소는... 장성시장은 동네의 시장 분위기를 느껴보고 싶거나 혹은 소박한 감성을 느끼고 싶어서 조용한 곳으로 여행을 가보려고 한다고 하면 바로 근처의...",2021. 6. 3.
"[금정구 맛집]터키음식은 카파도키아, 부산 남산동 맛집",요즘처럼 해외여행 못가는 시점에 이런 터키 레스토랑을 올 수 있어 너무 좋았어요~~ 문양이나 데코레이션 느낌 뿐만 아니라 이슬람 소개 책자도... #카파도키아 #금정구맛집 #부산남산동맛집 #부산금정구맛집 #남산동맛집 #터키음식맛집 #부산터키음식 #부산터키요리 #부산할랄푸드,2021. 6. 20.
부산 금정구 맛집 깔끔한 교토밥상,고민하는 이유가 무엇이냐면 거의 가던 곳만 가게 되버린다는 슬픈 전설이 있거든요ㅋㅋㅋ 그래서 이번엔 좀 안가본 곳을 가보자며 알아보던 중 가게 된 부산 금정구 맛집 교토밥상! 퀄리티 좋게 배달도 되는 곳으로 인기가 많다고 해서 망설이지 않고 출발했어요 교토밥상 주소: 부산광역시...,2020. 1. 29.
"[부산 금정구 여행] 회동수원지 땅뫼산 황토숲길 주차장, 출발 위치 정보/오륜사...","2020년 5월 1일 금요일 (부산 금정구 오륜동 회동수원지 나들이) 요새 이것 저것 생각할 일도 많고 머릿속도 복잡해서 좋은 공기 마시면서 산책하고 기분도 전환할 겸 부산 회동수원지로 갔다 :D 저녁에 술 약속이 있어서 차를 안 가지고 가서 부산지하철 1호선 구서역에 내려서 택시타고 ""상현마을""에...",2020. 5. 13.
부산 금정구 금성동 북문국수,약간 산장 스타일로 되어 있어서 보이는 곳 뿐만 아니라 넓은 자리도 있으니 나중에 코로나 사라지면 떼로 가서 모든 메뉴를 다 먹어보고 싶은 곳이다. #부산맛집 #금정구맛집 #금정산성맛집 #금성동맛집 #북문국수 #비빔국수 #금정산성막걸리 #부산가볼만한곳 #부산여행,2021. 4. 25.
"부산 금정구 남산동 24시 헬스장 K.S... 수영장 테마 파크,워터 파크,해산물 뷔폐 가족여행","가족여행을 잘 즐겼습니다. 내년에도 다시 제주 신화월드에 방문할 계획입니다. 현재 헬스장을 운영하면서 헬스장 전문 인테리어를 하고 있습니다. 부산 24시 헬스 금정구 남산동 K.S 바디스타 휘트니스는 경상도(부산,양산,김해)쪽으로 헬스장 전문 인테리어를 맡고 있습니다. 책임자들이...",2021. 9. 11.
[방탄소년단 방탄투어] 지민투어 부산 여행 금정구 서동미로시장 맛나분식 계란만두...,방탄소년단 방탄소년단지민 #JIMIN #방탄소년단 #BTS #방탄소년단지민 #방탄 #방탄지민 #지민 #우리지민 #방탄소년단굿즈 #방탄소년단지민굿즈 #ThankYouJimin #WeLoveYoujimin #방탄투어 #지민투어 #부산금정구서동미로시장 #계란만두 #부산여행 #부산대연동예쁜카페 #대연동카페메그네이트 #메그네이트...,2021. 3. 16.
부산 금정구맛집 양자강+금정구카페 작업실,"금정구 카페 작업실 지난 부산여행에 가려고했지만, 휴무라 못가고 벼르고 벼르다 드디어 오늘 왔습니다. 진짜 일반 동네 중국음식점 같지만, 그 속은 정말 엄청났습니다. 메뉴 역시 일반 중식당이랑 똑같네요. 부산형들이 진짜 꼭 여기 무조건 가야한다고 해서 같이 들렀는데 여기 만두가 그렇게나...",2021. 2. 22.
[부산금정구인셀덤]클린업파우더 김태희가 픽한 보타랩,톱스타 김태희가 픽한 보타랩 이라고해서 궁금했는데 부산금정구 인셀덤&보타랩 체험샵이 있다기에 체험해 보고 싶어서 다녀왔어요 건물 2층에... 이거는 미니어처로 작게 나온 여행키트 같은거에요 인셀덤 쿠션이랑 비교해 보았는데 너무 귀욥죠? ( ͡σ̴̶̷̤. ͡σ̴̶̷̤)ෆ⃛ 여행갈때 이거 하나...,2021. 8. 23.
금사장례식장 부산 금정구에서 저렴하게 장례,"부산 금정구에서 많이 찾으시는 장례식장 몇 군데를 꼽자면 영락공원 한서병원 장례식장 그리고 금사 장례식장 정도가 있을 것입니다. 오늘은... 사은품이나, 여행 상품 등등 화려한 상술로 판매를 유도하고 높은 가격으로 판매하는 많은 상조들이 있습니다. 과연 그게 다 필요하실까요? 정말 필요한...",2021. 8. 27.
부산 범어사 카페 금샘다방 부산 금정구 예쁜 카페로 유명해요,유명해요 #부산카페 #부산범어사 #범어사카페 #금샘다방 #남산동카페 #부산예쁜카페 #부산이쁜카페 #범어사 #남산동카페 #금정구카페 #부산금정구카... 참치마요 주먹밥과 계란폭탄샌드위치라는 이름을 넘 잘지은거같아요 정말 계란 폭탄 ㅎㅎ 일본여행을 온 것 같은 느낌이 물씬드는 부산 금샘다방...,2021. 3. 4.
부산가족탕 깔끔하고 좋은 금정구 버튼호텔구서역점,"부산가족탕 금정구 버튼호텔구서역점은 객실 청소 후, 관리자의 추가 점검까지 마치고 객실을 판매한다는 멘트도 적혀있어서 신뢰가 더욱... 집과 멀지 않아도 여행 느낌까지 제대로라서 많은 엄마들이 이렇게 아이와 스트레스없이 힐링하면 좋을 것 같아요. 조명에 전체적인 분위기에 준비되어있는...",2021. 9. 16.
#부산여행#사찰여행#부산금정구사찰#범어사사찰#범어사_금강암#범어사인근식당...,인자하신 근엄한 표정의 불상이 마치 부처님으로 의인화되어 좋습니다 부산에서 하루 잘보내고 쉬러갑니다^^♡ 부산여행#사찰여행#부산금정구사찰#범어사사찰#범어사_금강암#범어사인근식당#수라돼지국밥 냄새안나고 맛있게 먹었어요#사찰여행#해동용궁사#해수관음사찰중한곳#힐링사찰,2020. 11. 14.
"부산 금정구, '금정산성 수호대와 가을 깃든 사찰로 여행가요'","부산 금정구는 가을맞이 '전통사찰 여행' 참가자를 오는 15일부터 온라인으로 선착순 모집한다. '전통사찰 여행'은 금정구 역사 테마 관광 프로그램인 '익사이팅(Exciting!) 역사여행, 금정산성 수호대'의 다섯 번째 행사로 전통 사찰의 역사적 가치를 느끼고 배우며 문화유산을 친근하게 접하기...",2021. 9. 15.
[부산시 금정구] 부산 단풍맛집이 여기있었네~ 범어사로 힐링여행가요 :-D,"경주와 부산에 숙소를 잡고 가족끼리, 연인끼리 가벼운 1박2일의 여행을 즐겼는데요 저희도 경주코오롱호텔에서 1박하고 집으로 그냥 가기 아쉬워 친구커플과 급 만나기로 해서 달려간 범어사입니다- 주차장에 주차를 하고 대웅전쪽으로 올라오면 이렇게 넓은 마당(?)과 청량한 하늘이 보여요 사실...",2020. 4. 20.
부산 금정구 맛집 낙곱새 낙지볶음전문_개미집 금정점 주차정보&낙곱새 맛있게 먹는 법,안녕 부산 여행 많이들 가시죠? 누군가는 부산 하면 돼지국밥 아니냐고 하시겠지만 전 아묻따 개미집 일편단심 개미집! 개미집 낙곱새를 정말... 그래서 부산을 방문할 때 일정상 된다면 꼭 개미집을 방문하려고 애쓰는 편인데 그 기회가 이번에 찾아왔습니다! 개미집 금정점 부산 금정구 영업시간...,2021. 9. 27.
부산 금정구 맛집 항상 가는 레스토랑 띠리오,저희가 회사 점심시간 마다 자주 가는 곳이 있어요 한 번 갔다가 너무 맛있어서 계속 가게된 곳인데 부산 금정구 맛집 레스토랑 띠리오라는 곳이에요 점심이든 저녁이든 전부 괜찮지만 저희는 낮에 방문하죠 ㅎㅎ 궁금하지죠? 그럼 지금 바로 가보실까요? 띠리오 주소: 부산 금정구 장전동 745...,2020. 9. 22.
부산 금정구 남산동 맛집 '행복돼지국밥' 찐 후기,"행복을 부르는 금정구 맛집 행복 돼지, 순대 국밥 ^정말 맛있어요^ 깔끔한 사골 국물이 일품인 남산동 맛집 순대, 돼지국밥 안녕하세요, 혜티풀이예요~ 부산의 대표 음식, 돼지국밥은 전국에 소문나 있죠, 부산에 여행 오면 꼭 맛을 본다는 그 돼지국밥~~ 오늘 금정구 남산동 맛집 한곳을 뚫었으니...",2021. 6. 28.
"부산 금정구 남산동 24시 헬스장 K.S... 수영장 테마 파크,워터 파크,해산물 뷔폐 가족여행","해안도로를 따라 갔는데 바다를 보니 여행온거 같았습니다. 부산 금정구 남산동 24시 헬스장 K.S 바디스타 휘트니스는 해안도로에 위치해 있는 식당에 들어갔습니다. 오전이라서 손님이 없었어요. 식당에서 한컷~~ 식사는 보말 칼국수,모듬 물회,보말죽을 시켰습니다. 가격대는 조금 있었지만...",2021. 8. 29.
[20210719] 부산 금정구에 위치한 맛있는 중국집 ‘류서방짬뽕’,"제가 이번에 부산 여행을 다녀왔거든요 !! 그 때 중국집에서 식사를 했는데 기대 이상으로 너무 만족스러운 식사였어서 이렇게 블로그에 포스팅합니다 ~~ 주목해주시고 시 오 땅 ! 부산 금정구 류서방짬뽕 ️, 주차 가게 옆 1대 가능. 그 외 맞은편 길가 평행주차하셔야해요 ! , 운영시간 매일 11:00 - 22...",2021. 7. 20.
외국인친구들과 함께 간 부산 금정구 가볼만한 곳 오륜대,외국인친구들과 함께 간 부산 금정구 가볼만한 곳 오륜대 안녕하세요? 부산 영어회화 스터디 랭스영입니다. 일요일 저녁시간이라 한 주간을 마감 할 때인데 어떤 주말을 보내셨는가 궁금 하네요. 4월에 접어 들기 시작 하면서 날씨가 점점 따뜻해지고 피어나는 꽃이나 푸름을 통해서 봄 기운을 받을...,2020. 4. 5.
[부산여행]금정구 범어사 :: 피크닉 단풍명소 추천,나의 최애 사진인 범어사 사진 우리 동네 범어사로 등산하러 산책하러 놀러오세요 여러분~~♀️ 그럼 이만 이번 포스팅도 끝! 모두 안뇽 다음에 또 만나요 :) ❤️행보카자❤️ <범어사 대웅전 위치> ⬇️ <범어사 주차장 입구 위치> ⬇️ #부산범어사주차장 #범어사주차장입구 #금정구범어사위치,2021. 3. 6.
부산 금정구 부곡동 모모스커피,그렇게 기다린 후에야 들게 된 모모스 커피. 무엇이 이토록 사람들을 모으고 기다리게 만드는 지 마셔보면 알게 된다. 기다림에 후회가 없는 맛과 향! 이러니 부산 올 때마다 들르게 되는 걸까? #부산카페 #금정구카페 #부곡동카페 #온천장카페 #모모스 #모모스커피 #부산가볼만한곳 #부산여행,2021. 5. 2.
구서동 맛집] 부산 배비장보쌈/ 수육과 쟁반국수가 맛있는 전통이 있는 부산 금정구 맛집,안녕하세요 슬이에요 TMI 오늘은 제가 초등학생때 몇번 가보고 그 뒤로 한번도 안가다가 근처에 일이 있어서 우연히 보고 남자친구랑 어릴적 추억여행 소환 겸 들린 ‘배비장보쌈’ 포스팅하겠습니다:) #내돈내산 배비장보쌈 - 위치: 부산 금정구 금정로 239 - 영업시간: 11시30분~21시30분 배비장보쌈은...,2021. 7. 23.
부산 금정구 남산동 터키음식 맛집 :: 카파도키아(Cappadocia),몽골여행때 매일같이 양고기 냄새를 맡았는데 오랜만에 맡은 양고기 향에 여행온 듯한 느낌으로 그 당시를 생각나게 해서 너무 좋았습니다.... #카파도키아 #부산남산동맛집 #남산동맛집 #부산금정구맛집 #금정구맛집 #터키음식맛집 #부산터키음식 #부산터키요리 #부산이색음식,2021. 8. 27.
부산 금정구카페 펠어커피 방문후기,#금정구카페펠어커피 #부산펠어커피 #두실역카페 #금정구디저트카페 #펠어커피금정점 펠어커피 주소:부산 금정구 중앙대로 1911 매일 9시-22시... 이날은 날씨도 좋고 기분도 좋고 여행가는 기분으로 금정구까지 갔다왔네요. 집앞 계단올라가는데 달팽이도 날 반겨주고^^ 달팽이 안녕? 금정구...,2021. 6. 21.
"부산 금정구 범어사 복합문화공간 겸, 카페 티원(TEA1)","시간여행을 온 것 같은 기분이다. (❁´◡`❁) Previous image Next image 어릴적 누구나 한번은 읽었을 동화속의 주인공, 빨간머리앤 참 잘 그린... ◑﹏◐ 영업시간 : 매일10:00-23:00 연중무휴 주소 : 부산광역시 금정구 청룡동 230-1 주차 : 카페전용주차장♀️ 부산 금정구 범어사 복합문화공간 겸...",2021. 9. 2.
"부산금정구맛집, 쌈디닭똥집! 구서동에서 닭똥집볶음 먹고 왔징!","레트로가 아니고 완전 과거로 시간여행^^ 안으로 들어가봅니다. 해가 지지 않은 저녁시간이요~ 그래도 벌써 손님이 한 팀있네요~ 메뉴는 간단하지만... ㅋㅋ 부산금정구맛집, 쌈디닭똥집 닭똥집튀김이 나왔어요, 이 집은 야채랑 같이 튀겨주는 집이라 야채 특유의 맛과 매운맛이 매력적이에요. 사람도...",2020. 9. 5.
"부산 가볼만한곳, 초록이 가득한 금정구 금강식물원",주말 오전 10시쯤에 갔는데 사람이 그렇게 많지는 않더라구요. 그래도 좀 더 사람이 없을 때 가고 싶으시다면 아침 일찍 방문하시길 바래요 : ) #부산가볼만한곳 #부산여행 #부산식물원 #금강식물원 #부산금강식물원 #금정구 #금정구가볼만한곳 #부산수목원,2021. 5. 25.
"부산금정구중고가전 냉장고, 세탁기, tv 한방에 처분하기","저도 이번 주말 이용해서 가족들과 간단히 여행을 가기로 했답니다. 잇님들께서는 휴가 계획 있으신가요? 반가운 부산 이웃님들 ! 오늘은 잇님들께... ^^ 오늘은 #부산금정구중고가전 이곳에서 저희 집 냉장고, 세탁기, tv를 처분해본 이야기를 잇님들과 함께 공유해보려고 합니다 :) 부산에 중고가전...",2021. 7. 15.
부산 구서동 맛집 금정구 피자비토랩 날 밤새우게 한 피자 먹었어요,부산여행갔다가 금정구에 숙소를 잡았는데요 저녁에 출출해서 피자를 포장주문해왔어요 리뷰를 찾아보니 구서동 맛집으로도 많이 알려져있는 피자비토랩 금정점이었는데요 밤새우게 피자와 새우링 후기 빨리 알려드릴게요! 피자비토랩이라는 이름은 음식연구소라는 뜻이 담겨있는데 메뉴만...,2021. 9. 17.
부산24시헬스 금정구 남산동 K.S 바디스타 휘트니스 대구 팔공산 솔향기 펜션 여행,#팔공산#대구솔향기펜션#수영장#퐁퐁#족구장#복층#계곡#돼지고기#민물장어#여행#문화체육관광부 #문화소비할인권#숙박할인권#여행할인권#체육할인권#24시남산동헬스장 #24시KS바디스타휘트니스 #ks바디스타 #24시금정구헬스장 #24시다이어트#24시부산대헬스장 #대한휘트니스경영자협회 #WNC...,2021. 3. 28.
부산 금정구 밥집 큰손감자탕 매콤한 등뼈찜은 별미야,큰손감자탕 여행 인플루언서 ⓒ한고우니 안녕하세요 한고우니입니다 :) 요즘 한식에 푹 빠져서 생각나는 종류로 하나씩 찾아먹고 있는데 얼마전에는 매콤한 음식이 땡기더라고요. 반면 빵이는 날씨가 흐리니 따뜻한 국물이 생각난다길래 무엇을 먹으면 좋을까 고민하다가 점심으로 부산 금정구...,2021. 8. 22.
【부산여행】 부산 겨울 가볼만한 곳 실내 온실 ‘금강식물원’/금정구 부곡동...,#부산여행 #부산가볼만한곳 #부산겨울가볼만한곳 아~그리고 #금강식물원 가기 전에 #부산금정구맛집 #범일돼지국밥 에서 국밥도 먹었다. 섞어국밥 8.0 수육백반 11.0 수백을 시켰더니 같이 나오는 반찬들이 많았다. #범일돼지국밥 수육은 꼭 김장하고 먹는 수육 맛이었다. 고기가 두툼해서 그런 듯...,2021. 1. 15.
[부산맛집/부산여행]부산 금정구 손두부 맛집 이귀남손두부 맛있네요,부산으로 출장을 왔답니다. 선배님이 점심식사겸 드라이브를 가자고해서 따라갔는데 단골집이라며 이귀남손두부로 안내하시네요 일반주택을 개조해 식당으로 사용을 하시는데 이런곳이 맛집인 경우가 많더군요 이귀남손두부의 대표메뉴는 직접만든 순두부와 간장게장이랍니다. 반찬은 아래처럼...,2020. 7. 10.
부산유부초밥 부산금정구배달맛집 정직유부 부산서동점,#부산라면맛집 #부산라면 #부산유부초밥 #서동분식 #부산유부초밥맛집 #서동맛집 #서동유부초밥 #서동우동 #서동역맛집 #서동역유부초밥 #서동역우동 #서동미로시장맛집 #서동미로시장유부초밥 #서동미로시장우동 #부산금정구배달맛집 #부산가볼만한곳 #부산여행맛집 부산금정구배달맛집 정직유부...,2021. 5. 27.
부산 금정구 금성동 금정산성에누룩꽃이핀다,누룩이 들어갔다고 해서 발효취가 날 것 같다는 걱정은 접어두고 편하게 맛있게 드시면 된다. #부산맛집 #부산카페 #부산빵집 #금정구맛집 #금정구카페 #금정구빵집 #금정산성맛집 #금정산성카페 #금정산성빵집 #금정산성누룩꽃이핀다 #누룩빵 #부산가볼만한곳 #부산여행,2021. 4. 26.
행복돼지국밥 부산 남산동 맛집 금정구돼지국밥,제가 이번 부산여행에 들렸던 곳은 금정구돼지국밥집 행복돼지국밥이라는 곳이예요! 행복돼지국밥 위치 부산 금정구 금샘로 567-1 전화 051-516-6320 영업시간 매일 10:00 - 22:00 행복돼지국밥주차 가게앞에 2대 가능 범어사 1번출구에서 800m 거리에 위치해 있어요. 가게 건너편쯤네 금샘다방이라고...,2021. 5. 27.
부산 사진찍기좋은곳 금정구 가볼만한곳 수목원 허브랑야생화,"여행인플루언서 @비비모도리 비비언니 팬하기 ♥ 허브랑야생화 입장료 5,000원 24개월 미만 유아 무료 주차장 협소 ***-***-**** 부산광역시 금정구 북문로 73 #부산수목원 #수목원 #허브랑야생화 #금정구가볼만한곳 #부산아이와가볼만한곳 #부산사진찍기좋은곳 #부산데이트 #부산데이트스냅",2021. 7. 22.
"한우리 필독서 5월 ""국어 교과서 여행 - 중1 수필"" [부산 금정구 한우리독서토론논술]","한우리 필독서 5월 ""국어 교과서 여행 - 중1 수필"" [부산 금정구 한우리독서토론논술] 한우리 책소개 중학교 1학년 국어 교과서에 수록된 수필을 중심으로 중학생이 읽으면 좋을 만한 수필 24편을 실었다. 자신의 삶을 성찰해 보고 우리가 살고 있는 세상에 대해 돌아볼 수 있도록 ‘나와 너’...",2021. 4. 29.
[부산/금정구/낙지] 말복에 어울리는 보양식 매일매일 먹고 싶은 오륙도낙지 낙곱새볶음...,#부산여행 하면은 무엇이 떠오르나요? 매일 10:30 ~ 21:30 분입니다. 오늘은 #낙곱새 입니다. (낙지+곱창+새우) 주차장 금정구 하면 주차할곳이 아무데도 없어요. 하지만 #오륙도낙지 는 바로 옆쪽에 주차장이 크게 있습니다. 식사시간에는 거의 다 만차가 되지만 주차관리요원이 잘 알아서 정리해...,2021. 8. 10.
"부산터미널(노포, 금정구) 근처 갤러리같은 카페 ""J949""","제가 부산여행을 갔을 때 너무 인상적인 카페여서 ㅜㅜ 꼭 후기 남기고 싶었습니다. 카페이름은 ""J949""이구요. 사실 좀 차가 없으면 가기 힘들것... ㅎㅎ #부산터미널카페 #노포카페 #금정구카페 #선동카페 #갤러리카페 #부산카페 #카페 #힐링카페 #부산 #J949 #부산J949 #내돈내산후기",2021. 7. 5.
금정구 윤산벚꽃길 도보여행길 vs 윤산둘레길걷기 윤산걷기 한바퀴 부산에서 즐기는...,윤산벚꽃길~윤산도보여행길 https://youtu.be/JcMyCeFIaLY (서동미로시장8길~시싯골행복마을벽화길~ 윤산해맞이전망대 등산로입구~벚꽃길~보덕사~덕운사~부곡암~부산대역1호선) ㆍ부산벚꽃 부산가볼만한곳 금정구 부산여행 [x5배속 빨리보기 10분영상] https://youtu.be...,2021. 3. 26.
부산 금정구샤브맛집 “그린하노이” 월남쌈맛집 야채무한리필,"부산 놀이방샤브샤브 “그린하노이”로 놀러오세요❤️ 부산단기임대나 부산한달살기 부산단기월세 부산장기투숙 부산여행숙소는 어바웃부산,더위트하우스를 찾아주세요 ***-***-**** #금정구샤브맛집 #놀이방샤브집 #아이들과함께식당 #샤브맛집 #월남쌈맛집 #부산맛집 #금정구맛집...",2021. 6. 30.
[부산 금정구 맛집] 부산 민물장어 맛집 '금정어가 (함안매운탕)',#부산구서동맛집 #두실역맛집 #부산남산역맛집 #구서동장어 #부산민물장어 #금정구장어 #금정어가 #함안매운탕 #금정구맛집 #부산대맛집 #범어사맛집 #부산맛집 #부산여행 #부산장어맛집 #부산매운탕맛집 #부산민물장어 #부산바다장어 #부산장어탕 #부산어탕국수 #금정구어탕국수 #금정구장어탕...,2021. 6. 17.
부산카페/듀코비라운지/금정구카페/인생샷포토죤,"#부산여행 #부산맛집 #금정구카페 #두실역카페 안녕하세요 여러분 오랜만에 포스팅을 긁적긁적 올려보네요~~ 요즘 날씨가 기온 차이가 심해 낮에는 덥고 밤에는 추운것 같아요 오늘 제가 소개해드릴 부산카페는 “듀코비라운지” 주소-부산 금정구 두실로 37, 1&2층 ➰영업시간 10:00 -22:00...",2021. 8. 22.
"2019년 11월의 일상 1 (부산 금정구 카페 범어사 T1, 셀라스, 금샘다방, 덕선다방...","쑥덕 쑥떡 귀여운 곁눈질 #금정구카페 #부산카페 #덕선다방 #팥라떼 #아인슈페너 금정구 골목 어딘가에 있었던 덕선다방. 진짜 응팔의 덕선이네 집처럼 오래된 집을 카페로 꾸민 곳인데, 컨셉 자체가 80년대 레트로풍인지라 옛날에 할머니 집에 온 것 같은 느낌을 준다. 귀욤진 컨셉이라 어린...",2020. 3. 14.
[금정구] 부산모밀 & 유부초밥,안하시나 생각했네요 ㅎㅎ 아래 안심콜 번호도 남겨뒀어요 :) #오늘일기 #블챌 #부산모밀 #부산모밀맛집 #모밀냉면맛집 #판모밀맛집 #판모밀 #부산냉면맛집 #밀면맛집 #부산밀면맛집 #금정구부산모밀 #금정구모밀맛집 #부산모밀국수 #일상 #부산여행 #부산맛집 #부산맛집투어 #냉면맛집 #유부초밥 #주말,2021. 5. 30.
